,step,entity,name,id,model,dataset,subset,initial_model,project,exit_condition,metric,seed,train,dev,test,range_from,range_to
841,12,szegedai-semantics,bumbling-shape-168,10esap81,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9996088733054644,0.9410386821814711,0.9292574667101335,5,6
842,13,szegedai-semantics,bumbling-shape-168,10esap81,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9995533844305929,0.9400765718376157,0.9267889149317523,1,2
843,14,szegedai-semantics,bumbling-shape-168,10esap81,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.999644921827321,0.9396254258989994,0.9266450916936354,1,2
844,15,szegedai-semantics,bumbling-shape-168,10esap81,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9996338215712384,0.9402520160196229,0.9269082149846942,2,3
845,16,szegedai-semantics,bumbling-shape-168,10esap81,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9995450687112685,0.9394560701229103,0.9261134364269781,1,2
846,17,szegedai-semantics,bumbling-shape-168,10esap81,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9995561522841513,0.9374627108531757,0.924180122354829,2,3
847,18,szegedai-semantics,bumbling-shape-168,10esap81,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9991788953923826,0.9349485922519629,0.921351131165006,4,5
848,19,szegedai-semantics,bumbling-shape-168,10esap81,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9992953995694724,0.9311855949669161,0.9182744744067095,0,1
849,20,szegedai-semantics,bumbling-shape-168,10esap81,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9985102989111588,0.9273614575425659,0.9138996477769838,0,1
850,21,szegedai-semantics,bumbling-shape-168,10esap81,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9950606395930922,0.9205145154473834,0.9058526083909083,1,2
851,22,szegedai-semantics,bumbling-shape-168,10esap81,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9417965372763749,0.8802406223289732,0.8695293249446523,0,1
852,0,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9962662505672274,0.9596879063719116,0.9282888393896074,20,21
853,1,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9974368771293025,0.9599266217541197,0.9328994986553338,9,10
854,2,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9984556107502228,0.9607849343250514,0.9331739866547156,20,21
855,3,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9984153149063921,0.9584100577814464,0.9299583680266446,13,14
856,4,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9986863371097825,0.9564996668464638,0.9296467382273769,13,14
857,5,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9986547049505267,0.9580428444669793,0.9290846194784459,16,17
858,6,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9990605394732652,0.9551803870640778,0.9258730105990629,2,3
859,7,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9993630978918541,0.9552693357020493,0.9269627306396183,1,2
860,8,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9991560778319162,0.9533800272557283,0.9225488235686196,2,3
861,9,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9989014488138831,0.9506982046167001,0.9230769230769231,13,14
862,10,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9992516042738172,0.9500762195121951,0.9195716716149047,0,1
863,11,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9991481637754654,0.9493803290120131,0.9186523144599592,9,10
864,12,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9990605544321131,0.9462617562304063,0.9141360562259647,5,6
865,13,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9991720140757607,0.9459948566530145,0.9199585242666489,9,10
866,14,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9992038470112417,0.9429152628567795,0.9120941585581971,7,8
867,15,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9993233615398699,0.9374226902217007,0.907438841737394,2,3
868,16,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9991402095341209,0.9348447323299676,0.9055773972146332,1,2
869,17,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9994267607203706,0.9316782017905898,0.9010482740201643,5,6
870,18,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9994109124488528,0.9290843235686598,0.89534612176814,1,2
871,19,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9990925300897917,0.917383985007782,0.8817225838758136,1,2
872,20,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9989968951516598,0.9088076311605723,0.8693675625083569,2,3
873,21,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9952896994000733,0.8764970777043212,0.8296356057550088,0,1
874,22,szegedai-semantics,stellar-elevator-167,fbh0krmv,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9350281808370309,0.7765475265475265,0.7309897610921503,0,1
875,0,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9921605954062477,0.9399183567116862,0.9277389862862311,20,21
876,1,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9961323330299869,0.9401366010445963,0.9293629852996609,10,11
877,2,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9981996077419641,0.9404730902777778,0.9300212133003627,16,17
878,3,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9983771592797361,0.9401640767427729,0.9292581900338898,11,12
879,4,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9989653230660834,0.9405677466942911,0.9282595603733815,6,7
880,5,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9991816671243783,0.9404885880413086,0.9291063968586518,13,14
881,6,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9991012133619613,0.9410270328954511,0.9302354788069074,0,1
882,7,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9993508511063273,0.9408570621837058,0.9302413273001507,8,9
883,8,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9992204773120059,0.9407064851603377,0.929003893983168,1,2
884,9,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9993925087170837,0.9405254077281162,0.9269742535020503,0,1
885,10,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9993148233936492,0.9394182591154588,0.9272325797305097,10,11
886,11,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9994036077569827,0.9400232308210033,0.9265198990292237,4,5
887,12,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.999400795610273,0.9395057174474364,0.9277755470788999,10,11
888,13,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9994396360408345,0.9396768869973073,0.9280584572117316,8,9
889,14,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9995145348272715,0.9389398296348543,0.9254885226973231,6,7
890,15,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.999367524022991,0.938338034280755,0.9250520820260536,2,3
891,16,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9996477046711031,0.9390898736236915,0.9250360705100056,6,7
892,17,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.999614412645046,0.9374362535535253,0.9238662735996989,2,3
893,18,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9995311845496181,0.9364223319407521,0.9226907630522088,4,5
894,19,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.999339802162564,0.9334214689755314,0.9188248259279667,1,2
895,20,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9990984418300798,0.9281052836979381,0.9132543711223915,1,2
896,21,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9927234898397947,0.9167930660888407,0.9017968867310676,1,2
897,22,szegedai-semantics,dry-durian-166,vo8trkwl,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9374007642366085,0.8786712228037546,0.867799409438967,0,1
898,0,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9958924392224292,0.9592282144551637,0.9253959294797305,19,20
899,1,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9974286100960889,0.9599442702890979,0.9280127799780344,21,22
900,2,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9977071889180797,0.9599087972639179,0.9247740563530038,11,12
901,3,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9982087841226623,0.9601318374849465,0.9311778598276952,0,1
902,4,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9986065880516917,0.9578660584172846,0.9286309543651455,0,1
903,5,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9987659530425229,0.9582646200685019,0.9317068293170684,17,18
904,6,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9989251677932501,0.9550170821207137,0.9267790075447868,12,13
905,7,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9985829153729799,0.9540654027229928,0.9280678894791353,0,1
906,8,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9992119152052603,0.9511709490850478,0.9238484274849723,10,11
907,9,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9987100062110812,0.9503113483288854,0.922737896494157,12,13
908,10,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9991800211761521,0.9494257249825496,0.9238521089161771,1,2
909,11,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9990128174508399,0.9458635150590926,0.9200013349798084,5,6
910,12,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9990526156565215,0.9422696213040423,0.9117755629383536,4,5
911,13,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9992994634526899,0.9429286687581203,0.9172165566886622,9,10
912,14,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9993949333630558,0.9420382165605096,0.9138611873368583,2,3
913,15,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9994665817443574,0.9408218308741868,0.9120058662755818,7,8
914,16,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9991958918832848,0.9380779287035266,0.9080301760268231,2,3
915,17,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9993949622647518,0.9303887709514908,0.9014949279231179,1,2
916,18,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9989017111022682,0.9259622378949366,0.8929496976543292,4,5
917,19,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9991401958442798,0.917310443490701,0.8900317248288528,2,3
918,20,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9988538681948425,0.9085097629671826,0.8663698584623564,2,3
919,21,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9954756887846381,0.8750712701932215,0.8335104969439276,0,1
920,22,szegedai-semantics,earnest-snowflake-165,a1i6tfpy,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9281554951207807,0.7748945831981835,0.7287510248701832,0,1
921,0,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9955823293172691,0.7608695652173914,0.7482014388489209,14,15
922,1,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9959839357429718,0.7681159420289855,0.6762589928057554,15,16
923,2,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9971887550200803,0.7681159420289855,0.6834532374100719,9,10
924,3,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9971887550200803,0.7608695652173914,0.6834532374100719,17,18
925,4,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9971887550200803,0.7753623188405797,0.7266187050359713,15,16
926,5,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9991967871485944,0.7898550724637681,0.6762589928057554,3,4
927,6,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9991967871485944,0.7898550724637681,0.7050359712230215,16,17
928,7,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9991967871485944,0.7753623188405797,0.7194244604316546,7,8
929,8,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9991967871485944,0.7681159420289855,0.7122302158273381,5,6
930,9,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9987951807228915,0.7898550724637681,0.697841726618705,3,4
931,10,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,1.0,0.7753623188405797,0.6762589928057554,2,3
932,11,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9995983935742971,0.7463768115942029,0.6762589928057554,6,7
933,12,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9979919678714859,0.7318840579710145,0.6762589928057554,0,1
934,13,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,1.0,0.7463768115942029,0.7122302158273381,9,10
935,14,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9991967871485944,0.7318840579710145,0.6258992805755396,6,7
936,15,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9995983935742971,0.717391304347826,0.6474820143884892,7,8
937,16,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9987951807228915,0.6884057971014492,0.6330935251798561,0,1
938,17,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9987951807228915,0.717391304347826,0.60431654676259,5,6
939,18,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9979919678714859,0.6666666666666666,0.5971223021582733,0,1
940,19,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9995983935742971,0.6304347826086957,0.5179856115107914,3,4
941,20,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9983935742971888,0.5869565217391305,0.5899280575539568,2,3
942,21,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9907630522088353,0.5579710144927537,0.4460431654676259,1,2
943,22,szegedai-semantics,firm-puddle-164,u6j839p2,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9662650602409638,0.47101449275362317,0.5179856115107914,0,1
944,0,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9975718332658843,0.9256756756756757,0.8762541806020067,14,15
945,1,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9989888776541962,0.9328621908127208,0.8642857142857143,4,5
946,2,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993938169327137,0.936619718309859,0.8797250859106529,7,8
947,3,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9985855728429985,0.9370629370629371,0.8912280701754385,17,18
948,4,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993938169327137,0.9305555555555556,0.8835616438356164,2,3
949,5,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9995959595959596,0.9295774647887325,0.8842105263157896,15,16
950,6,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9991919191919193,0.9315068493150684,0.8926174496644296,12,13
951,7,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9995959595959596,0.926829268292683,0.8835616438356164,12,13
952,8,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993940618056958,0.9187279151943463,0.8767123287671234,0,1
953,9,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9997978572872448,0.9236111111111113,0.8805460750853241,13,14
954,10,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9997979389775712,0.920863309352518,0.863157894736842,8,9
955,11,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9987878787878789,0.9078498293515359,0.8704318936877076,3,4
956,12,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9997978572872448,0.9103448275862069,0.8512110726643599,7,8
957,13,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9991909385113268,0.9014084507042254,0.8327402135231318,1,2
958,14,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,1.0,0.8911564625850341,0.8561872909698997,8,9
959,15,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9997979389775712,0.9010238907849828,0.8472222222222222,3,4
960,16,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9997979389775712,0.8724832214765101,0.8194444444444444,1,2
961,17,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9995957962813258,0.8637873754152824,0.8484848484848485,5,6
962,18,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993933265925177,0.8661971830985916,0.8256227758007118,1,2
963,19,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993940618056958,0.8400000000000001,0.825503355704698,0,1
964,20,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9995959595959596,0.8306709265175718,0.8258064516129033,2,3
965,21,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993938169327137,0.7986798679867988,0.8013029315960912,1,2
966,22,szegedai-semantics,bright-wave-163,sxo30u2e,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9607515657620042,0.6666666666666667,0.6719999999999999,0,1
967,0,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9923311266362944,0.9379115812313534,0.927010412746205,17,18
968,1,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9974227447629562,0.9398084815321478,0.9280461789434058,21,22
969,2,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.998543620642305,0.9404230840198409,0.9298501092169023,14,15
970,3,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9987267577816181,0.9410143449293605,0.9288858235626056,4,5
971,4,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.999109523109401,0.940819028190716,0.9287803653254662,2,3
972,5,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9993647482433485,0.9411164648174676,0.9280921143401859,0,1
973,6,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9991955260150243,0.9413412674282239,0.9285812888247474,0,1
974,7,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9992509862015014,0.9400777534044262,0.9267802654544998,2,3
975,8,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9993148119894031,0.9407282791555869,0.9283976015454478,7,8
976,9,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.999536737801918,0.9408599234032397,0.9282769165214994,4,5
977,10,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.999425783167957,0.9400468688972791,0.927455944651944,10,11
978,11,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9994257736105524,0.9411177319744283,0.9279040894897229,9,10
979,12,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9992094466959033,0.9396235426933849,0.9268255940948292,3,4
980,13,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9993647552920877,0.9390677892544049,0.927065962862194,1,2
981,14,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9996366047230291,0.9397391662869172,0.9277838407406014,6,7
982,15,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9995256364377793,0.9394090593543908,0.9259222107982045,6,7
983,16,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9994008022591975,0.9379049851844616,0.9255895634721526,6,7
984,17,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9996116246296565,0.9378403592892322,0.9245368165066312,5,6
985,18,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9996948580812676,0.9364623209308882,0.9233815383844207,1,2
986,19,szegedai-semantics,astral-microwave-162,ysoi713x,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9994923618489124,0.9343801850064524,0.9195336008024072,2,3
