,step,entity,name,id,model,dataset,subset,initial_model,project,exit_condition,metric,seed,train,dev,test,range_from,range_to
584,2,szegedai-semantics,vivid-eon-128,zqrxwfjo,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9980302399778055,0.9388508342470065,0.9261822520881743,6,7
585,3,szegedai-semantics,vivid-eon-128,zqrxwfjo,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9981024562649459,0.9385236122258618,0.9257633156877995,0,1
586,4,szegedai-semantics,vivid-eon-128,zqrxwfjo,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9990012816884998,0.9394185832167681,0.9259965381431402,6,7
587,5,szegedai-semantics,vivid-eon-128,zqrxwfjo,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9992843034997004,0.9398557405499214,0.926769925377814,5,6
588,6,szegedai-semantics,vivid-eon-128,zqrxwfjo,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9992288060363959,0.9388113784798316,0.9255735729705307,2,3
589,7,szegedai-semantics,vivid-eon-128,zqrxwfjo,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9990151992210365,0.9366424054408782,0.9230421913409922,3,4
590,8,szegedai-semantics,vivid-eon-128,zqrxwfjo,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9973037597572274,0.9311656641196554,0.9171303955482027,0,1
591,9,szegedai-semantics,vivid-eon-128,zqrxwfjo,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9867844342606051,0.919296649007053,0.906195178186557,1,2
592,10,szegedai-semantics,vivid-eon-128,zqrxwfjo,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.931427162655158,0.8811810512654121,0.8691791016773192,0,1
593,0,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9961623914360735,0.9209621993127147,0.8813559322033899,17,18
594,1,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9987868985038415,0.9411764705882353,0.8758620689655173,9,10
595,2,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.998989286436224,0.9315068493150684,0.8949152542372881,8,9
596,3,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9985855728429985,0.9319727891156463,0.8791946308724832,6,7
597,4,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9977791237633756,0.9319727891156463,0.8646864686468647,11,12
598,5,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9985838559579203,0.926829268292683,0.8689655172413793,3,4
599,6,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9989896948878562,0.9261744966442953,0.8933333333333334,2,3
600,7,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9971785570334543,0.9108910891089109,0.8673139158576051,11,12
601,8,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9991909385113268,0.9148936170212766,0.8405797101449276,0,1
602,9,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993938169327137,0.9108910891089109,0.8733333333333334,11,12
603,10,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9997979389775712,0.9178082191780822,0.872852233676976,11,12
604,11,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993935718617344,0.9251700680272109,0.851063829787234,6,7
605,12,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9995956328346138,0.910958904109589,0.8637873754152824,9,10
606,13,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9997979389775712,0.8976897689768977,0.8636363636363635,9,10
607,14,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9997979389775712,0.903010033444816,0.8543046357615894,5,6
608,15,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9995959595959596,0.8970099667774086,0.8675496688741722,0,1
609,16,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.998990103009493,0.9036544850498339,0.8466666666666667,1,2
610,17,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9995957962813258,0.877887788778878,0.8333333333333334,4,5
611,18,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993940618056958,0.8506493506493505,0.8300653594771241,3,4
612,19,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993938169327137,0.8532423208191127,0.8287671232876712,0,1
613,20,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9977773287532835,0.8333333333333334,0.8066666666666666,2,3
614,21,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9977809158765382,0.7987012987012987,0.7868852459016394,0,1
615,22,szegedai-semantics,golden-mountain-127,qgxuobre,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9260380622837371,0.6108786610878661,0.6324786324786325,0,1
616,0,szegedai-semantics,pleasant-star-126,340cpgqh,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9968710440203502,0.9557628458498023,0.9295821430943998,8,9
617,1,szegedai-semantics,pleasant-star-126,340cpgqh,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9978817271091149,0.9571021828535274,0.9249410749261362,6,7
618,2,szegedai-semantics,pleasant-star-126,340cpgqh,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9984875742282648,0.9547697368421052,0.9261851839564741,7,8
619,3,szegedai-semantics,pleasant-star-126,340cpgqh,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9989650011146142,0.9545901691365467,0.9252376980817346,7,8
620,4,szegedai-semantics,pleasant-star-126,340cpgqh,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9989172146940336,0.9511361478574594,0.9184686635791157,1,2
621,5,szegedai-semantics,pleasant-star-126,340cpgqh,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9989889581492362,0.9477225837168703,0.9193494634406454,3,4
622,6,szegedai-semantics,pleasant-star-126,340cpgqh,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9993869768404627,0.9423814808942444,0.913680564806181,4,5
623,7,szegedai-semantics,pleasant-star-126,340cpgqh,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9990765654603639,0.933696236984524,0.9013205919437254,3,4
624,8,szegedai-semantics,pleasant-star-126,340cpgqh,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9988297389601395,0.9195219630029877,0.8850813198581086,0,1
625,9,szegedai-semantics,pleasant-star-126,340cpgqh,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9945720516371392,0.8924084851954331,0.8470548862115126,0,1
626,10,szegedai-semantics,pleasant-star-126,340cpgqh,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9110199098874798,0.7756059421422987,0.7282984033642176,0,1
627,0,szegedai-semantics,glad-lion-125,a179np4j,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9904113465732216,0.9393699334773031,0.9265333802180138,10,11
628,1,szegedai-semantics,glad-lion-125,a179np4j,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9964573536959206,0.9397104278509842,0.9275416870553694,6,7
629,2,szegedai-semantics,glad-lion-125,a179np4j,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9986406635781063,0.9405778390166104,0.927514421871081,8,9
630,3,szegedai-semantics,glad-lion-125,a179np4j,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9984937043499489,0.9396497471843059,0.9264441962324771,1,2
631,4,szegedai-semantics,glad-lion-125,a179np4j,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9987044943228002,0.9389805862117611,0.9252629729119072,1,2
632,5,szegedai-semantics,glad-lion-125,a179np4j,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9988847954903571,0.9369799926139943,0.9256005128398508,4,5
633,6,szegedai-semantics,glad-lion-125,a179np4j,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9991678040011983,0.9372131627770726,0.9236928637767012,4,5
634,7,szegedai-semantics,glad-lion-125,a179np4j,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9990845437699042,0.9344584115139749,0.9217042103281671,2,3
635,8,szegedai-semantics,glad-lion-125,a179np4j,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9986822430165815,0.9302259978951709,0.9186117974639091,2,3
636,9,szegedai-semantics,glad-lion-125,a179np4j,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9911101865335276,0.9219127738690199,0.9097402353294989,0,1
637,10,szegedai-semantics,glad-lion-125,a179np4j,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9274422622244617,0.8795882842654962,0.8663350248731346,0,1
638,0,szegedai-semantics,crisp-yogurt-124,f1fiqx0e,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9968948055670562,0.955634427684117,0.9255163224516989,8,9
639,1,szegedai-semantics,crisp-yogurt-124,f1fiqx0e,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9980414324612665,0.9576222800228383,0.9254416608443957,5,6
640,2,szegedai-semantics,crisp-yogurt-124,f1fiqx0e,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9981610769243017,0.9534552137131269,0.9240658096316525,7,8
641,3,szegedai-semantics,crisp-yogurt-124,f1fiqx0e,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.998335629474489,0.9523206483885265,0.9272165564893864,7,8
642,4,szegedai-semantics,crisp-yogurt-124,f1fiqx0e,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9995143582762107,0.9529217689232917,0.9210648918469219,2,3
643,5,szegedai-semantics,crisp-yogurt-124,f1fiqx0e,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9990764625330404,0.94543606682335,0.9105050572487231,1,2
644,6,szegedai-semantics,crisp-yogurt-124,f1fiqx0e,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9991480552569767,0.9414073628565098,0.9081361340069132,4,5
645,7,szegedai-semantics,crisp-yogurt-124,f1fiqx0e,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9988776476768899,0.9327763007975693,0.9013018065887354,3,4
646,8,szegedai-semantics,crisp-yogurt-124,f1fiqx0e,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9991481637754654,0.9209399676529351,0.88585781296783,2,3
647,9,szegedai-semantics,crisp-yogurt-124,f1fiqx0e,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9961713880907086,0.8989982772921585,0.8541952771730028,0,1
648,10,szegedai-semantics,crisp-yogurt-124,f1fiqx0e,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9119180961856316,0.7780198341733052,0.7244577820215523,0,1
649,0,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9754874753377983,0.6750255606041072,0.5413686596517407,16,17
650,1,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9851639467712437,0.6907162158477351,0.5490326853480001,11,12
651,2,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9836064392050288,0.6843154757340631,0.5540574718129854,14,15
652,3,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9846396673721015,0.6729407684178493,0.601705245108941,5,6
653,4,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9809802105554578,0.6441836397342305,0.5740669005487185,4,5
654,5,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9769028209491769,0.6615235009664873,0.5135533311725284,15,16
655,6,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.976000031573218,0.6640996072439213,0.5136633223636811,6,7
656,7,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9776379891043063,0.6707109459259635,0.545947597220603,12,13
657,8,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9790515001995028,0.6906622181299652,0.548963712238859,9,10
658,9,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9854190192657084,0.6694634115264169,0.4932939108148749,0,1
659,10,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9793458626569724,0.6626406613066492,0.47904979305413475,3,4
660,11,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9795321127689779,0.6478066165765578,0.48342342818980877,2,3
661,12,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9848580610290413,0.6037402251048959,0.4497064237757943,7,8
662,13,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9637987837033141,0.5620849735135415,0.4431584213762711,1,2
663,14,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9873893876677405,0.5477141660667165,0.47822537344831884,6,7
664,15,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9812725530689673,0.5481629887407862,0.4661433780613124,0,1
665,16,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9907628915201837,0.5143069338034338,0.4438912954053958,6,7
666,17,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9918531054088652,0.5218805248839007,0.46830642174730347,5,6
667,18,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.990758286131748,0.513817647357737,0.45118781369453476,3,4
668,19,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9870803938685654,0.4084942718349286,0.3220198055761668,0,1
669,20,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9748011857651031,0.34879350574870593,0.23349843439055143,0,1
670,21,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.8952743528583657,0.25566125994232425,0.15240715301121974,1,2
671,22,szegedai-semantics,visionary-grass-123,p6lsa6ki,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.503181113787593,0.10149991938641284,0.10520852775980838,0,1
672,0,szegedai-semantics,cool-violet-122,l9ge9ta2,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9901607684922612,0.9387542463939569,0.9276571155802882,6,7
673,1,szegedai-semantics,cool-violet-122,l9ge9ta2,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9963876079972033,0.939252184294785,0.926172473561255,4,5
674,2,szegedai-semantics,cool-violet-122,l9ge9ta2,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9978695073235686,0.9391468413176899,0.9260309019765225,7,8
675,3,szegedai-semantics,cool-violet-122,l9ge9ta2,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9988875480282413,0.9383412327415104,0.9261819048455278,6,7
676,4,szegedai-semantics,cool-violet-122,l9ge9ta2,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9993453427796302,0.9387453874538745,0.9258338980498456,6,7
677,5,szegedai-semantics,cool-violet-122,l9ge9ta2,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9993924682710313,0.9385097817949024,0.9250112934798976,5,6
678,6,szegedai-semantics,cool-violet-122,l9ge9ta2,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9991927138961403,0.9376247504990021,0.9249441474006577,0,1
679,7,szegedai-semantics,cool-violet-122,l9ge9ta2,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9991011485324308,0.9358480743576673,0.9234243842457246,3,4
680,8,szegedai-semantics,cool-violet-122,l9ge9ta2,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9982856381975346,0.9308462732076782,0.9169592696629214,1,2
681,9,szegedai-semantics,cool-violet-122,l9ge9ta2,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9899829396507484,0.922898336895321,0.9077117889695465,0,1
682,10,szegedai-semantics,cool-violet-122,l9ge9ta2,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9289120525502489,0.8798848833686761,0.8672770023512931,0,1
683,0,szegedai-semantics,sandy-durian-121,o4m9rgyd,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9966402343874399,0.9567341242149336,0.927261817454497,5,6
684,1,szegedai-semantics,sandy-durian-121,o4m9rgyd,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9980415260174511,0.9557365102499921,0.926392815566273,7,8
685,2,szegedai-semantics,sandy-durian-121,o4m9rgyd,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9983042886371416,0.9557280938044683,0.9280292942743009,8,9
686,3,szegedai-semantics,sandy-durian-121,o4m9rgyd,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9989172491759948,0.9538032277497701,0.9258913695434855,0,1
687,4,szegedai-semantics,sandy-durian-121,o4m9rgyd,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9992436125066682,0.9491944691107447,0.9227231830450864,4,5
688,5,szegedai-semantics,sandy-durian-121,o4m9rgyd,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9990367085685171,0.9471848846056302,0.9194445369476172,5,6
689,6,szegedai-semantics,sandy-durian-121,o4m9rgyd,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9992516638537718,0.9445660796446137,0.9163747956903164,4,5
690,7,szegedai-semantics,sandy-durian-121,o4m9rgyd,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9993630877505852,0.934044647677114,0.9035204693959193,2,3
691,8,szegedai-semantics,sandy-durian-121,o4m9rgyd,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9985112768786174,0.9162564705135127,0.8859342197340798,1,2
692,9,szegedai-semantics,sandy-durian-121,o4m9rgyd,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9946631246570004,0.8923766816143498,0.8547596981331921,1,2
693,10,szegedai-semantics,sandy-durian-121,o4m9rgyd,bert-base-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9126488893873006,0.7777489458319817,0.7297453506952708,0,1
694,0,szegedai-semantics,blooming-surf-120,yqfl2oc8,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9900010268165633,0.938564107018763,0.9280950526884286,4,5
695,1,szegedai-semantics,blooming-surf-120,yqfl2oc8,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9958773755028436,0.9387303309820944,0.9256418303935723,4,5
696,2,szegedai-semantics,blooming-surf-120,yqfl2oc8,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.998229921539469,0.9393880208333333,0.9266393751412714,7,8
697,3,szegedai-semantics,blooming-surf-120,yqfl2oc8,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.998818203002763,0.9399151411240003,0.9271435029383697,7,8
698,4,szegedai-semantics,blooming-surf-120,yqfl2oc8,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9990762445039323,0.938765764396883,0.9265475727180285,6,7
699,5,szegedai-semantics,blooming-surf-120,yqfl2oc8,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9992149465303689,0.9384745505410856,0.9242380552386446,4,5
700,6,szegedai-semantics,blooming-surf-120,yqfl2oc8,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9989459026124972,0.9377751751360964,0.9225653445095554,0,1
701,7,szegedai-semantics,blooming-surf-120,yqfl2oc8,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9989985380319747,0.9370166704628032,0.9242313966620654,3,4
702,8,szegedai-semantics,blooming-surf-120,yqfl2oc8,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.998501997336884,0.9314379276319356,0.9180410171448653,1,2
703,9,szegedai-semantics,blooming-surf-120,yqfl2oc8,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9908992818726232,0.92257337321715,0.9076001103282266,1,2
704,10,szegedai-semantics,blooming-surf-120,yqfl2oc8,bert-base-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9288673268204072,0.8790571953724727,0.8676443010914001,0,1
705,0,szegedai-semantics,volcanic-capybara-119,aomc8g0q,distilbert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9783132530120482,0.6304347826086957,0.539568345323741,0,1
706,1,szegedai-semantics,volcanic-capybara-119,aomc8g0q,distilbert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.989558232931727,0.6086956521739131,0.5323741007194245,3,4
707,2,szegedai-semantics,volcanic-capybara-119,aomc8g0q,distilbert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9963855421686747,0.5869565217391305,0.5827338129496403,2,3
708,3,szegedai-semantics,volcanic-capybara-119,aomc8g0q,distilbert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9911646586345382,0.5434782608695652,0.5035971223021583,1,2
709,4,szegedai-semantics,volcanic-capybara-119,aomc8g0q,distilbert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9582329317269076,0.45652173913043476,0.4892086330935252,0,1
710,0,szegedai-semantics,drawn-feather-118,ftfd0e3z,distilbert-base-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9969690846635684,0.9016949152542374,0.8874172185430464,1,2
711,1,szegedai-semantics,drawn-feather-118,ftfd0e3z,distilbert-base-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9973753280839895,0.8896321070234114,0.8580645161290321,2,3
712,2,szegedai-semantics,drawn-feather-118,ftfd0e3z,distilbert-base-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9979748886188741,0.851985559566787,0.8158844765342961,2,3
713,3,szegedai-semantics,drawn-feather-118,ftfd0e3z,distilbert-base-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9833846153846153,0.7384615384615384,0.7148288973384029,0,1
714,4,szegedai-semantics,drawn-feather-118,ftfd0e3z,distilbert-base-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9728964401294498,0.7649122807017544,0.7602739726027398,0,1
715,0,szegedai-semantics,lyric-sound-117,2c10vm5k,distilbert-base-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9688695160183145,0.5275794367056684,0.44002154133302623,3,4
716,1,szegedai-semantics,lyric-sound-117,2c10vm5k,distilbert-base-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9773029348747154,0.4718992498573772,0.42760253737008797,3,4
717,2,szegedai-semantics,lyric-sound-117,2c10vm5k,distilbert-base-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9613654589721112,0.44616729112548165,0.39718042425437466,0,1
718,3,szegedai-semantics,lyric-sound-117,2c10vm5k,distilbert-base-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.8825467976962453,0.374936048850967,0.19490614794714378,1,2
719,4,szegedai-semantics,lyric-sound-117,2c10vm5k,distilbert-base-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.5754366316957177,0.08075675860977195,0.179650244641883,0,1
720,0,szegedai-semantics,dark-salad-116,adicx2qt,distilbert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9915662650602409,0.6231884057971014,0.60431654676259,3,4
721,1,szegedai-semantics,dark-salad-116,adicx2qt,distilbert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.993574297188755,0.6304347826086957,0.6690647482014388,3,4
722,2,szegedai-semantics,dark-salad-116,adicx2qt,distilbert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9919678714859438,0.5797101449275363,0.60431654676259,1,2
723,3,szegedai-semantics,dark-salad-116,adicx2qt,distilbert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9771084337349397,0.5797101449275363,0.6115107913669064,1,2
724,4,szegedai-semantics,dark-salad-116,adicx2qt,distilbert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9674698795180723,0.4782608695652174,0.49640287769784175,0,1
725,0,szegedai-semantics,rose-wood-115,0mj9hxoj,distilbert-base-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9977746307910176,0.8992805755395683,0.8802816901408451,2,3
726,1,szegedai-semantics,rose-wood-115,0mj9hxoj,distilbert-base-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.998989286436224,0.888888888888889,0.8657718120805369,3,4
727,2,szegedai-semantics,rose-wood-115,0mj9hxoj,distilbert-base-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.995557350565428,0.8513513513513515,0.8118811881188118,1,2
